employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment
E05554,Madison Ruiz,2010-02-21,,active,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",141300.0,0.9,Female,35-39,Pacific Islander,Full-time,False,True,E08910,referral,NovaCorp-Origin,WorkdayHR,71.0,193,False
E05555,Andrea Oconnor,2010-02-23,,active,Insurance,Risk-Compliance,1,Risk Analyst,113400.0,0.98,Female,45-49,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E14475,direct,NovaCorp-Origin,WorkdayHR,45.0,193,False
E05556,Jennifer Phillips,2010-02-25,,active,Technology,Client-Advisory,1,Adviser,114900.0,1.01,Prefer not to say,35-39,Anglo-Australian,Full-time,False,True,E02934,agency,NovaCorp-Origin,WorkdayHR,59.0,192,False
E05557,Bryan Smith,2010-02-25,,active,Insurance,Corporate-Support,1,Senior Specialist,137100.0,1.02,Male,50-54,Anglo-Australian,Full-time,False,True,E03329,graduate,NovaCorp-Origin,WorkdayHR,85.0,192,False
E05559,Melinda Miller,2010-02-27,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",115000.0,1.0,Female,35-39,East Asian,Part-time,False,False,E04110,agency,NovaCorp-Origin,WorkdayHR,82.0,192,False
E05560,Jennifer Calhoun,2010-03-01,,active,Wealth Management,Corporate-Support,1,Specialist,95400.0,0.94,Female,30-34,South Asian,Full-time,False,False,E00157,agency,NovaCorp-Origin,WorkdayHR,29.0,192,False
E05561,Francisco Campbell,2010-03-04,,active,Executive Leadership,Management,1,Coordinator,98400.0,1.0,Prefer not to say,50-54,Anglo-Australian,Full-time,False,True,E11479,agency,NovaCorp-Origin,WorkdayHR,55.0,192,False
E05562,Lisa Skinner,2010-03-05,2024-04-27,departed,Retail Banking,Operations-Processing,1,Processing Officer,74200.0,0.98,Non-binary,40-44,South Asian,Full-time,False,False,E03365,agency,NovaCorp-Origin,WorkdayHR,71.0,172,False
E05563,Lisa Lopez,2010-03-06,,active,Retail Banking,Technology,1,Senior Engineer,115500.0,1.03,Female,50-54,South Asian,Full-time,False,False,E00342,agency,NovaCorp-Origin,WorkdayHR,25.0,192,False
E05564,Peter Carter,2010-03-07,2025-02-28,departed,Insurance,Technology,1,Engineer,100600.0,0.95,Male,50-54,Anglo-Australian,Full-time,True,False,E06004,direct,NovaCorp-Origin,WorkdayHR,64.0,182,False
E05565,Martin Liu,2010-03-10,,active,Insurance,Operations-Processing,1,Senior Analyst,117700.0,0.89,Male,35-39,South Asian,Full-time,False,True,E04693,agency,NovaCorp-Origin,WorkdayHR,37.0,192,False
E05566,Debbie Harrington,2010-03-11,2024-03-29,departed,Retail Banking,Client-Advisory,1,Adviser,95200.0,1.0,Female,50-54,Anglo-Australian,Full-time,False,False,E03302,direct,NovaCorp-Origin,WorkdayHR,42.0,171,False
E05567,Donna Watson,2010-03-14,,active,Retail Banking,Technology,2,"Manager, Retail Banking",172900.0,0.91,Female,30-34,Anglo-Australian,Full-time,True,False,E02968,agency,NovaCorp-Origin,WorkdayHR,82.0,192,False
E05569,Samantha Reed,2010-03-17,,active,Corporate Operations,Risk-Compliance,2,"Manager, Corporate Operations",141300.0,0.97,Female,30-34,Prefer not to say,Fixed-term,False,False,E05144,direct,NovaCorp-Origin,WorkdayHR,30.0,192,False
E05570,Marie Moody,2010-03-17,,active,Retail Banking,Management,2,"Manager, Retail Banking",165900.0,1.0,Female,50-54,Anglo-Australian,Full-time,False,False,E13395,agency,NovaCorp-Origin,WorkdayHR,47.0,192,False
E05571,Kimberly Gibson,2010-03-18,,active,Insurance,Corporate-Support,1,Graduate,60400.0,0.99,Female,35-39,Anglo-Australian,Full-time,False,True,E01924,referral,NovaCorp-Origin,WorkdayHR,81.0,192,False
E05572,Kaitlyn Valdez,2010-03-21,,active,Corporate Operations,Management,1,Coordinator,100100.0,1.06,Female,50-54,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E10189,direct,NovaCorp-Origin,WorkdayHR,23.0,192,False
E05573,Michelle Martin,2010-03-22,,active,Retail Banking,Operations-Processing,1,Processing Officer,77200.0,0.91,Female,45-49,Southeast Asian,Full-time,False,False,E02007,agency,NovaCorp-Origin,WorkdayHR,75.0,192,False
E05574,Nicholas Ali,2010-03-23,,active,Risk & Compliance,Risk-Compliance,3,"Senior Manager, Risk & Compliance",225900.0,0.96,Male,50-54,Southeast Asian,Full-time,False,False,E08605,graduate,NovaCorp-Origin,WorkdayHR,70.0,192,False
E05576,Angela Baker,2010-03-26,,active,Wealth Management,Client-Advisory,1,Client Service Officer,84300.0,0.99,Female,50-54,Anglo-Australian,Full-time,False,False,E12546,acquisition,NovaCorp-Origin,WorkdayHR,31.0,191,False
E05577,Amanda Hahn,2010-03-29,,active,Retail Banking,Operations-Processing,1,Processing Officer,79600.0,1.02,Female,40-44,Maori/Aboriginal & Torres Strait Islander,Full-time,False,True,E02112,direct,NovaCorp-Origin,WorkdayHR,48.0,191,False
E05578,Andrew Clark,2010-03-30,,active,Retail Banking,Risk-Compliance,1,Risk Analyst,96600.0,1.13,Male,50-54,Anglo-Australian,Full-time,False,False,E10182,referral,NovaCorp-Origin,WorkdayHR,58.0,191,False
E05579,Sherri Harris,2010-04-01,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",155900.0,0.9,Female,45-49,Anglo-Australian,Part-time,False,False,E03861,direct,NovaCorp-Origin,WorkdayHR,55.0,191,False
E05580,Melissa Gray,2010-04-03,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",147900.0,1.08,Female,40-44,Anglo-Australian,Fixed-term,False,False,E10272,direct,NovaCorp-Origin,WorkdayHR,46.0,191,False
E05581,Jennifer Taylor,2010-04-04,,active,Risk & Compliance,Risk-Compliance,1,Risk Analyst,102600.0,1.03,Female,40-44,Anglo-Australian,Full-time,False,False,E04871,direct,NovaCorp-Origin,WorkdayHR,39.0,191,False
E05582,Rachel Rodriguez,2010-04-06,,active,Retail Banking,Management,1,Administration Officer,59400.0,1.0,Female,40-44,Anglo-Australian,Full-time,False,False,E12050,graduate,NovaCorp-Origin,WorkdayHR,74.0,191,False
E05583,Cheryl Collins,2010-04-06,,active,Technology,Technology,1,Junior Developer,76400.0,0.99,Female,50-54,Anglo-Australian,Full-time,False,False,E14118,direct,NovaCorp-Origin,WorkdayHR,83.0,191,False
E05584,Yvonne Quinn,2010-04-07,,active,Retail Banking,Technology,2,"Manager, Retail Banking",178900.0,0.98,Female,35-39,Southeast Asian,Full-time,False,False,E03679,referral,NovaCorp-Origin,WorkdayHR,22.0,191,False
E05585,Hannah Rios,2010-04-08,,active,Retail Banking,Technology,1,Junior Developer,55000.0,0.98,Female,30-34,Southeast Asian,Full-time,False,False,E11029,agency,NovaCorp-Origin,WorkdayHR,83.0,191,False
E05586,Brenda Ellis,2010-04-09,,active,Insurance,Risk-Compliance,1,Risk Analyst,92000.0,0.95,Female,45-49,Anglo-Australian,Full-time,False,False,E02864,direct,NovaCorp-Origin,WorkdayHR,46.0,191,False
E05587,Megan Houston,2010-04-12,,active,Retail Banking,Operations-Processing,1,Senior Analyst,115200.0,0.95,Female,30-34,Middle Eastern,Full-time,False,False,E13351,referral,NovaCorp-Origin,WorkdayHR,85.0,191,False
E05588,Jennifer Bennett,2010-04-14,,active,Insurance,Technology,2,"Manager, Insurance",166000.0,0.91,Female,45-49,Anglo-Australian,Full-time,False,False,E14294,referral,NovaCorp-Origin,WorkdayHR,77.0,191,False
E05590,Julia Campbell MD,2010-04-17,,active,Corporate Operations,Corporate-Support,1,Specialist,89800.0,0.88,Female,35-39,Anglo-Australian,Full-time,False,True,E04708,graduate,NovaCorp-Origin,WorkdayHR,67.0,191,False
E05591,Jacqueline Shelton,2010-04-18,,active,Retail Banking,Client-Advisory,1,Client Service Officer,71700.0,0.98,Female,45-49,African,Casual,False,False,E11661,direct,NovaCorp-Origin,WorkdayHR,28.0,191,False
E05592,Joseph Smith,2010-04-19,,active,Insurance,Client-Advisory,2,"Manager, Insurance",165800.0,0.98,Male,40-44,Anglo-Australian,Full-time,False,False,E09576,direct,NovaCorp-Origin,WorkdayHR,55.0,191,False
E05593,Elizabeth Rush,2010-04-24,,active,Wealth Management,Client-Advisory,1,Senior Adviser,137600.0,0.83,Female,40-44,Anglo-Australian,Full-time,True,False,E02147,referral,NovaCorp-Origin,WorkdayHR,57.0,191,False
E05595,Jennifer Miller,2010-04-25,,active,Insurance,Operations-Processing,1,Processing Officer,58300.0,0.99,Female,40-44,Anglo-Australian,Full-time,False,False,E01544,direct,NovaCorp-Origin,WorkdayHR,77.0,190,False
E05596,Ashley Miller,2010-04-25,,active,Technology,Management,1,Team Leader,127400.0,0.92,Female,50-54,Anglo-Australian,Full-time,False,True,E02851,referral,NovaCorp-Origin,WorkdayHR,53.0,190,False
E05600,Ms. Kimberly Mitchell,2010-04-30,,active,Retail Banking,Client-Advisory,1,Client Service Officer,55000.0,1.02,Female,50-54,Anglo-Australian,Part-time,False,True,E02715,direct,NovaCorp-Origin,WorkdayHR,21.0,190,False
E05601,William Smith,2010-04-30,,active,Executive Leadership,Client-Advisory,1,Client Service Officer,58800.0,1.0,Male,30-34,Southeast Asian,Full-time,False,False,E08985,direct,NovaCorp-Origin,WorkdayHR,24.0,190,False
E05602,Kathleen Hickman,2010-05-02,2025-07-21,departed,Retail Banking,Technology,1,Senior Engineer,127300.0,1.04,Female,40-44,East Asian,Full-time,False,True,E00626,graduate,NovaCorp-Origin,WorkdayHR,85.0,185,False
E05603,Robert Johnson,2010-05-03,,active,Retail Banking,Corporate-Support,1,Graduate,62600.0,1.01,Male,50-54,East Asian,Full-time,False,False,E01427,direct,NovaCorp-Origin,WorkdayHR,23.0,190,False
E05605,Elizabeth Taylor,2010-05-05,,active,Technology,Risk-Compliance,1,Compliance Officer,55000.0,0.96,Female,45-49,South Asian,Full-time,False,False,E02611,graduate,NovaCorp-Origin,WorkdayHR,38.0,190,False
E05606,Crystal Smith,2010-05-06,,active,Wealth Management,Technology,1,Senior Engineer,119600.0,1.18,Female,45-49,Anglo-Australian,Casual,False,False,E01462,agency,NovaCorp-Origin,WorkdayHR,36.0,190,False
E05607,Jennifer Green,2010-05-07,2025-11-07,departed,Corporate Operations,Operations-Processing,3,"Senior Manager, Corporate Operations",243200.0,1.02,Female,45-49,Anglo-Australian,Fixed-term,False,False,E08542,agency,NovaCorp-Origin,WorkdayHR,50.0,188,False
E05608,Pedro Salinas,2010-05-12,,active,Technology,Operations-Processing,1,Analyst,101800.0,1.0,Male,45-49,Anglo-Australian,Full-time,False,False,E01328,referral,NovaCorp-Origin,WorkdayHR,43.0,190,False
E05609,Robin Fisher,2010-05-15,,active,Retail Banking,Client-Advisory,1,Adviser,111200.0,0.84,Female,30-34,Southeast Asian,Full-time,False,True,E01757,referral,NovaCorp-Origin,WorkdayHR,87.0,190,False
E05610,Virginia Estrada,2010-05-15,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",235200.0,1.1,Female,40-44,South Asian,Full-time,False,False,E07091,referral,NovaCorp-Origin,WorkdayHR,48.0,190,False
E05611,Joseph Compton,2010-05-22,,active,Wealth Management,Technology,1,Engineer,108900.0,0.98,Male,35-39,Southeast Asian,Full-time,False,False,E02543,direct,NovaCorp-Origin,WorkdayHR,63.0,190,False
E05612,Ashley Black,2010-05-26,,active,Insurance,Corporate-Support,1,Specialist,91800.0,0.94,Female,35-39,South Asian,Casual,False,True,E02792,direct,NovaCorp-Origin,WorkdayHR,67.0,189,False
E05613,Danny Figueroa,2010-05-26,,active,Corporate Operations,Client-Advisory,1,Adviser,107000.0,1.01,Non-binary,45-49,Anglo-Australian,Full-time,False,False,E10939,graduate,NovaCorp-Origin,WorkdayHR,47.0,189,False
E05614,Michelle Martin,2010-05-30,,active,Wealth Management,Corporate-Support,2,"Manager, Wealth Management",151900.0,0.96,Female,35-39,Anglo-Australian,Full-time,False,False,E00583,direct,NovaCorp-Origin,WorkdayHR,24.0,189,False
E05615,Emma Cox,2010-05-30,,active,Retail Banking,Client-Advisory,1,Adviser,103500.0,0.95,Female,45-49,Pacific Islander,Fixed-term,False,False,E13072,direct,NovaCorp-Origin,WorkdayHR,39.0,189,False
E05616,Sarah Smith,2010-06-03,,active,Corporate Operations,Corporate-Support,1,Specialist,113000.0,0.92,Female,35-39,Anglo-Australian,Full-time,False,True,E07283,agency,NovaCorp-Origin,WorkdayHR,58.0,189,False
E05617,Richard Lopez,2010-06-03,,active,Risk & Compliance,Client-Advisory,1,Client Service Officer,70400.0,0.98,Male,35-39,Anglo-Australian,Full-time,False,True,E12896,referral,NovaCorp-Origin,WorkdayHR,85.0,189,False
E05618,Faith Wise,2010-06-04,,active,Risk & Compliance,Management,1,Team Leader,119400.0,0.89,Non-binary,45-49,Anglo-Australian,Full-time,False,False,E02668,graduate,NovaCorp-Origin,WorkdayHR,72.0,189,False
E05619,Sean Collins,2010-06-04,,active,Retail Banking,Technology,2,"Manager, Retail Banking",155200.0,0.88,Male,45-49,Anglo-Australian,Full-time,False,True,E07987,direct,NovaCorp-Origin,WorkdayHR,47.0,189,False
E05621,Sharon Goodman,2010-06-07,2024-02-15,departed,Retail Banking,Management,1,Coordinator,115000.0,0.9,Female,50-54,European (non-Anglo),Full-time,False,False,E00019,referral,NovaCorp-Origin,WorkdayHR,60.0,166,False
E05622,Jonathan Richardson,2010-06-09,,active,Risk & Compliance,Operations-Processing,1,Analyst,93100.0,0.99,Male,50-54,Anglo-Australian,Part-time,False,False,E03522,agency,NovaCorp-Origin,WorkdayHR,61.0,189,False
E05623,Shannon Walker MD,2010-06-10,,active,Insurance,Corporate-Support,1,Graduate,79800.0,0.93,Female,50-54,European (non-Anglo),Full-time,False,True,E03072,agency,NovaCorp-Origin,WorkdayHR,15.0,189,False
E05624,Andrew Galloway,2010-06-12,,active,Technology,Technology,2,"Manager, Technology",119000.0,0.95,Male,50-54,Anglo-Australian,Full-time,False,False,E07304,agency,NovaCorp-Origin,WorkdayHR,73.0,189,False
E05625,Lisa Schneider,2010-06-12,,active,Technology,Management,1,Coordinator,87700.0,0.99,Female,35-39,Anglo-Australian,Full-time,False,False,E05053,graduate,NovaCorp-Origin,WorkdayHR,78.0,189,False
E05626,Jacqueline Wu,2010-06-13,,active,Technology,Risk-Compliance,1,Senior Risk Analyst,138300.0,0.91,Female,30-34,South Asian,Full-time,True,False,E07493,acquisition,NovaCorp-Origin,WorkdayHR,77.0,189,False
E05627,Ariel Gentry,2010-06-14,,active,Corporate Operations,Corporate-Support,1,Specialist,96500.0,0.82,Female,40-44,Anglo-Australian,Part-time,False,False,E01135,direct,NovaCorp-Origin,WorkdayHR,89.0,189,False
E05629,Jeremy Evans,2010-06-14,,active,Retail Banking,Corporate-Support,1,Specialist,97500.0,0.99,Male,45-49,Southeast Asian,Full-time,False,False,E01800,referral,NovaCorp-Origin,WorkdayHR,83.0,189,False
E05630,Richard Bailey,2010-06-20,,active,Wealth Management,Technology,1,Senior Engineer,117100.0,1.05,Non-binary,30-34,South Asian,Full-time,False,False,E00965,referral,NovaCorp-Origin,WorkdayHR,16.0,189,False
E05631,Sean White,2010-06-22,,active,Risk & Compliance,Corporate-Support,1,Senior Specialist,128400.0,0.87,Male,45-49,East Asian,Full-time,False,False,E06635,direct,NovaCorp-Origin,WorkdayHR,29.0,189,False
E05632,Lisa Mcclain,2010-06-22,,active,Insurance,Risk-Compliance,1,Compliance Officer,70400.0,0.97,Female,45-49,South Asian,Full-time,False,False,E02456,direct,NovaCorp-Origin,WorkdayHR,70.0,189,False
E05633,April Randolph,2010-06-24,2025-07-31,departed,Technology,Operations-Processing,1,Analyst,94800.0,1.07,Prefer not to say,35-39,Anglo-Australian,Casual,False,False,E10810,referral,NovaCorp-Origin,WorkdayHR,34.0,183,False
E05634,Carl Payne,2010-06-25,,active,Technology,Client-Advisory,1,Client Service Officer,59400.0,0.91,Male,50-54,Pacific Islander,Full-time,False,True,E02264,agency,NovaCorp-Origin,WorkdayHR,48.0,188,False
E05635,David Anderson,2010-06-27,,active,Risk & Compliance,Technology,1,Junior Developer,63000.0,0.92,Male,45-49,Anglo-Australian,Full-time,True,False,E13294,direct,NovaCorp-Origin,WorkdayHR,77.0,188,False
E05636,Erin Hawkins,2010-06-28,,active,Insurance,Management,1,Coordinator,102400.0,1.0,Female,35-39,Anglo-Australian,Full-time,False,False,E05469,referral,NovaCorp-Origin,WorkdayHR,71.0,188,False
E05637,Lindsey Massey,2010-06-28,,active,Corporate Operations,Technology,1,Engineer,112000.0,1.07,Female,40-44,Anglo-Australian,Full-time,False,False,E00823,agency,NovaCorp-Origin,WorkdayHR,48.0,188,False
E05638,Theresa Werner,2010-07-01,,active,Technology,Client-Advisory,1,Senior Adviser,118800.0,0.96,Female,50-54,Anglo-Australian,Full-time,False,False,E01149,direct,NovaCorp-Origin,WorkdayHR,30.0,188,False
E05639,Vanessa Alexander,2010-07-01,,active,Technology,Corporate-Support,3,"Senior Manager, Technology",214600.0,0.98,Non-binary,40-44,Southeast Asian,Part-time,False,False,E12800,acquisition,NovaCorp-Origin,WorkdayHR,54.0,188,False
E05640,Kim Mitchell,2010-07-02,,active,Retail Banking,Technology,2,"Manager, Retail Banking",169700.0,1.02,Female,40-44,Anglo-Australian,Full-time,False,False,E13184,direct,NovaCorp-Origin,WorkdayHR,57.0,188,False
E05641,Laura Martin,2010-07-02,,active,Insurance,Client-Advisory,2,"Manager, Insurance",180800.0,0.9,Female,40-44,Anglo-Australian,Full-time,False,True,E05122,agency,NovaCorp-Origin,WorkdayHR,62.0,188,False
E05642,David Wallace,2010-07-03,,active,Insurance,Technology,1,Junior Developer,64000.0,0.98,Male,35-39,Anglo-Australian,Full-time,False,False,E11867,agency,NovaCorp-Origin,WorkdayHR,72.0,188,False
E05643,Rodney Blankenship,2010-07-04,,active,Wealth Management,Client-Advisory,3,"Senior Manager, Wealth Management",173800.0,0.97,Non-binary,35-39,Anglo-Australian,Full-time,False,True,E03041,direct,NovaCorp-Origin,WorkdayHR,34.0,188,False
E05644,Erica James,2010-07-08,,active,Technology,Technology,1,Engineer,86800.0,1.01,Female,50-54,Middle Eastern,Full-time,False,False,E05673,referral,NovaCorp-Origin,WorkdayHR,64.0,188,False
E05645,Victoria Holmes,2010-07-10,,active,Corporate Operations,Technology,1,Senior Engineer,131700.0,0.93,Prefer not to say,40-44,East Asian,Full-time,False,False,E01759,graduate,NovaCorp-Origin,WorkdayHR,59.0,188,False
E05646,Gabriel Jenkins,2010-07-10,,active,Retail Banking,Risk-Compliance,1,Senior Risk Analyst,123000.0,1.04,Male,30-34,South Asian,Full-time,False,True,E00069,referral,NovaCorp-Origin,WorkdayHR,46.0,188,False
E05647,Dustin Gallegos,2010-07-12,,active,Wealth Management,Corporate-Support,2,"Manager, Wealth Management",122600.0,1.0,Male,30-34,South Asian,Part-time,False,True,E04013,direct,NovaCorp-Origin,WorkdayHR,76.0,188,False
E05648,Michele Perry,2010-07-12,,active,Insurance,Client-Advisory,1,Senior Adviser,118100.0,0.89,Female,40-44,Prefer not to say,Full-time,False,False,E10576,referral,NovaCorp-Origin,WorkdayHR,54.0,188,False
E05649,Jill Bean,2010-07-14,,active,Wealth Management,Management,2,"Manager, Wealth Management",124000.0,0.84,Female,50-54,Anglo-Australian,Full-time,True,True,E02400,direct,NovaCorp-Origin,WorkdayHR,84.0,188,False
E05650,Melvin Wilkinson,2010-07-15,,active,Retail Banking,Client-Advisory,1,Client Service Officer,62300.0,1.01,Male,30-34,Anglo-Australian,Full-time,False,False,E10361,agency,NovaCorp-Origin,WorkdayHR,84.0,188,False
E05651,Melanie Conrad,2010-07-16,,active,Corporate Operations,Risk-Compliance,1,Risk Analyst,104500.0,0.92,Female,30-34,Anglo-Australian,Part-time,False,False,E01135,referral,NovaCorp-Origin,WorkdayHR,52.0,188,False
E05653,Angela Bush,2010-07-19,,active,Risk & Compliance,Operations-Processing,4,"Director, Risk & Compliance",272800.0,1.02,Female,45-49,Anglo-Australian,Part-time,False,True,E09736,graduate,NovaCorp-Origin,WorkdayHR,22.0,188,False
E05654,Thomas Eaton,2010-07-19,,active,Technology,Corporate-Support,1,Senior Specialist,134100.0,0.95,Male,45-49,Anglo-Australian,Full-time,False,False,E01180,direct,NovaCorp-Origin,WorkdayHR,82.0,188,False
E05655,Brenda Bryant,2010-07-20,,active,Retail Banking,Client-Advisory,1,Client Service Officer,83800.0,0.9,Female,35-39,Anglo-Australian,Full-time,False,False,E02520,direct,NovaCorp-Origin,WorkdayHR,67.0,188,False
E05656,Samantha Williams,2010-07-21,2024-08-14,departed,Risk & Compliance,Operations-Processing,1,Processing Officer,72900.0,1.05,Female,30-34,South Asian,Full-time,False,False,E11861,direct,NovaCorp-Origin,WorkdayHR,29.0,171,False
